,date,sal,scu,sru,zpm,dxa,dxm,zwh,zcf,sfu,dxc,dxb,zsr,dxy,zta,szn,zoi,dxl,dxp,srb,swr,zri,dxv,spb,dxj,zma,sag,zfg,zrm,zrs,djm,ztc,sbu,dxi,djd,zjr,dbb,dfb,dpp,shc,zlr,zsf,zsm,dcs,sni,ssn,fih,fic,fif,ftf,fxt
668,20071011,19236.3003,66835.0125,22356.3776,,4179.1769,3168.8079,,15195.8312,3677.2149,1636.4079,4204.1154,4099.2521,8586.6725,7646.465,26331.1751,,12549.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,20071012,19202.9354,66823.2082,22133.8933,,4205.0897,3192.012,,15295.8663,3706.0337,1636.5316,4246.625,4086.1025,8659.5789,7826.5339,26390.4122,,12598.5377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,20071015,19214.8765,67726.5085,22344.2678,,4261.2293,3243.3357,,15424.3334,3738.7207,1651.12,4301.8868,4132.2722,8664.4525,7802.4619,26862.6064,,12640.3027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,20071016,19164.9015,67693.8533,22487.2935,,4275.0408,3251.2021,,15354.4455,3769.8605,1652.183,4289.4167,4199.2665,8731.8348,7849.1912,26860.1599,,12691.7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,20071017,19087.0167,66791.8108,22279.889,,4203.5663,3211.1152,,15314.2491,3744.0656,1638.4442,4230.6203,4168.7046,8653.3891,7820.1254,26348.3018,,12649.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,20071018,19061.9461,66557.7589,22240.0541,,4262.2336,3259.0688,,15318.5992,3745.0679,1644.8352,4285.9277,4151.9091,8650.6395,7605.0077,26235.2369,,12613.4504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,20071019,19068.1529,66367.6901,22062.039,,4293.2945,3290.1448,,15387.0084,3714.0779,1649.9163,4305.7,4155.8187,8771.1843,7629.7788,26354.1797,,12666.0802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,20071022,18901.402,65025.0978,21322.9948,,4226.8973,3218.6264,,15425.3106,3657.0845,1635.3643,4254.1266,4059.8874,8664.5816,7536.3909,25609.2235,,12721.6553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,20071023,18795.8235,65450.6768,21508.3073,,4306.3139,3281.0528,,15175.6115,3697.7669,1640.4935,4323.5856,4051.085,8785.0377,7444.0836,25729.0459,,12794.5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,20071024,18556.7233,64858.7351,21449.9294,,4285.7343,3270.5577,,15127.7592,3655.6193,1638.6289,4315.1858,4054.99,8737.6644,7450.6169,25492.5484,,12787.9297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,20071025,18109.7663,65029.5332,21555.1255,,4271.2589,3247.9954,,14933.2378,3713.3411,1634.044,4295.9595,3969.3366,8718.6382,7423.1257,25459.123,,12809.0548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,20071026,18438.4118,65637.8481,22319.2952,,4352.733,3296.0481,,15109.9889,3782.312,1641.3361,4375.6993,4004.471,8865.0419,7463.7182,25719.602000000006,,12900.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,20071029,18407.6555,66413.3233,22843.4017,,4401.1579,3351.3765,,15240.0336,3888.3241,1713.2122,4312.437,4107.044,8986.6067,7570.0638,25984.1873,,13079.0018,8423.9091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,20071030,18291.909,65195.953,22664.0967,,4359.7508,3347.716,,15080.9727,3807.7151,1702.9183,4360.8706,4056.4364,8932.5062,7470.9294,25427.0553,,13003.4636,8591.5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,20071031,18319.9308,65184.4488,22600.6298,,4310.6915,3325.8989,,15148.5338,3776.559,1701.0361,4398.9119,3973.8017,8881.1983,7480.4612,25188.1626,,13080.4172,8537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,20071101,18481.8661,64399.52400000001,22910.2577,,4358.651,3342.1834,,15088.6281,3874.4205,1711.8069,4392.7944,3970.5595,8963.4073,7473.1992,24648.4629,,13137.2631,8623.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,20071102,18413.6291,63732.1145,22620.2063,,4336.0362,3289.2649,,15035.973,3854.5829,1731.3664,4386.4216,3874.3027,8916.6341,7494.5316,23795.6248,,13333.6461,8572.5097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,20071105,18677.085,62733.4593,22475.1546,,4345.7633,3278.5328,,15010.9309,3827.5097,1752.5556,4385.504,3888.835,8984.3724,7551.8438,23239.0198,,13434.6909,8614.9874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,20071106,18769.7113,63470.2843,22734.1139,,4407.8291,3346.0726,,15040.3623,3879.9301,1759.0764,4463.8889,3866.7578,9124.4219,7666.2859,23335.9384,,13612.7085,8673.4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,20071107,18722.0739,63467.7386,22928.6874,,4413.9797,3348.0866,,15295.5481,3923.9448,1764.9538,4474.7823,3901.6472,9265.5597,7674.3165,23443.1673,,13930.8319,8808.6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,20071108,18566.9177,61934.3444,22783.2624,,4411.6306,3356.3972,,15172.9061,3873.5394,1767.3646,4476.2845,3896.9728,9337.4288,7749.9462,22530.4699,,13714.1275,8851.4725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,20071109,18706.5099,62211.9342,22723.8806,,4403.9206,3386.6922,,15101.9137,3871.5496,1777.1807,4451.413,3938.4203,9444.5201,7684.161,22795.4213,,13623.1658,8891.4144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,20071112,18577.2594,59727.3768,21809.6336,,4411.1344,3403.2751,,15052.556,3807.901,1768.9187,4478.1176,3876.4223,9436.5142,7736.1289,21885.7906,,13444.7346,8837.5744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,20071113,18414.9557,59331.7633,21636.0959,,4422.7698,3449.5829,,14800.8698,3798.9704,1777.4451,4487.5615,3845.9012,9614.1009,7729.5809,21246.9879,,13479.123,8945.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,20071114,18456.1897,59825.0648,21788.6685,,4476.4774,3478.6786,,14836.6074,3763.099,1779.9379,4543.6121,3872.2455,9623.3312,7691.2054,21250.045,,13388.5838,8895.3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,20071115,18387.0119,60018.1899,21138.3711,,4470.7632,3495.3384,,14759.4759,3777.2507,1765.9519,4549.9423,3838.5266,9639.1024,7518.0481,20745.902,,13370.9542,8893.4671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,20071116,18193.8005,58214.9345,21277.9232,,4449.184,3514.8509,,14739.2586,3769.3218,1741.8233,4517.569,3820.3385,9440.9892,7386.9658,20175.8953,,13357.3394,8665.8828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,20071119,18197.9677,57370.4785,21093.8085,,4464.2708,3519.7651,,14799.1515,3838.242,1754.8807,4545.9286,3842.1303,9448.4724,7462.9587,19035.5982,,13629.333,8709.6663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,20071120,18049.8336,55756.3201,21214.846,,4289.757000000001,3369.0890000000004,,14760.5854,3778.7598,1720.1862,4368.977,3884.0171,9057.9717,7441.6875,18254.3172,,13305.9782,8480.1535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,20071121,17961.2675,53484.2426,21005.0824,,4349.1949,3373.1531,,14759.0157,3857.3648,1749.2851,4406.2065,3894.1743,9339.2833,7461.5463,18029.1206,,13380.0208,8707.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,20071122,18193.4537,54690.0329,21591.3363,,4375.9446,3400.7536,,14778.4442,3901.5586,1774.5721,4434.612,3885.9584,9398.6872,7380.2383,17975.0892,,13429.3621,8741.4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,20071123,18238.5827,55632.012,21932.4035,,4381.2671,3405.7403,,14797.8603,4054.1659,1798.8243,4470.0958,3936.9116,9472.2794,7355.8115,18149.7422,,13639.5125,8728.3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,20071126,18099.96,54889.0953,21624.7759,,4424.5997,3445.1926,,14880.2573,4140.4085,1794.7336,4516.1084,3948.6174,9586.4363,7377.5579,18289.9139,,13885.8797,8823.4573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,20071127,18202.7507,54645.2506,22030.8124,,4377.064,3380.2796,,14719.9453,4087.7134,1783.6703,4492.6581,3893.791,9466.4183,7365.4481,18574.8068,,13760.1157,8701.8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,20071128,18181.7882,55716.6934,21775.6575,,4300.1755,3301.2895,,14687.9221,4004.4097,1770.1713,4385.9595,3874.8201,9328.5328,7396.941,19036.0264,,13583.0725,8602.1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,20071129,18298.7004,57345.7285,21827.2797,,4273.6283,3284.9120000000007,,14768.6327,4130.9062,1776.0616,4369.9767,3939.5137,9383.9357,7347.6582,19533.7932,,13881.0021,8567.8058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,20071130,18178.4489,58313.0864,21934.6043,,4235.9278,3193.0891,,14681.3018,4000.622,1761.2747,4285.3333,3887.8001,9321.6277,7242.9951,19083.294,,13943.8367,8513.6108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,20071203,18136.5002,57769.0996,21527.3509,,4262.1801,3189.0155,,14591.3421,4018.6585,1767.5297,4318.8889,3871.4725,9390.2539,7109.7856,18803.6913,,13972.0902,8523.2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,20071204,18072.2195,56174.0204,21648.0011,,4263.6466,3170.5589,,14582.8734,4009.9994,1765.7847,4339.9773,3882.7696,9431.4204,7048.1683,18264.1188,,13973.3133,8572.4909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,20071205,18141.3151,57537.8476,21628.4522,,4306.6095,3254.7457,,14549.0592,3962.9261,1766.72,4372.7795,3904.0743,9422.9692,7041.6138,18267.5981,,13992.9898,8594.5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,20071206,18134.1395,56853.5312,21631.7627,,4250.6257,3213.2027,,14541.1598,3848.8425,1738.1722,4329.125,3859.1555,9341.1721,7099.111,18017.8419,,13761.8227,8509.3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,20071207,18175.3354,57082.9287,21864.8102,,4347.0618,3297.2511,,14626.1257,3902.7971,1747.8081,4415.2296,3861.5988,9487.9183,7132.1453,18227.0019,,13772.5548,8566.4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,20071210,18128.348,57389.8584,22466.5916,,4399.3383,3382.1473,,14621.4211,3890.1064,1754.4631,4466.1549,3856.1134,9511.7032,7115.7474,18383.7204,,13560.0122,8543.2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,20071211,18102.0161,57252.9205,22553.9247,,4418.0028,3397.3255,,14626.8606,3909.0492,1747.1097,4512.2951,3919.2945,9566.0205,7161.2611,18441.5785,,13655.9602,8579.1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,20071212,18019.3584,54993.6792,22422.8311,,4378.9649,3355.3779,,14558.3038,3891.7274,1741.4093,4488.4643,3898.9523,9511.4443,7163.1213,17685.4645,,13676.164,8529.7384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,20071213,18171.147,55591.7175,22520.3158,,4436.3287,3415.9792,,14604.6735,3958.3247,1747.9264,4523.1321,3913.1257,9650.7525,7191.8622,18174.3379,,13676.4517,8700.5226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,20071214,18150.6381,54838.5721,22494.0853,,4441.7109,3427.2264,,14603.4093,3961.5912,1744.7826,4533.8559,3979.9477,9699.1336,7273.405,17954.2644,,13551.7131,8678.9501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,20071217,18045.0909,54753.3501,22518.4582,,4468.7371,3445.9516,,14785.9318,3961.1369,1768.0772,4584.0192,4012.6659,9766.4766,7197.3367,17652.1779,,13457.5731,8760.5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,20071218,18105.5431,53183.6588,22584.818,,4399.7832,3351.6379,,14727.0703,3930.1612,1738.2135,4534.9464,3993.8661,9642.5965,7037.8803,17510.0621,,13492.8903,8647.4622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,20071219,18143.4214,54251.1421,22807.6049,,4407.4672,3355.707000000001,,14803.4462,3920.0041,1740.9482,4518.5652,3966.2741,9783.61,7055.4943,17719.2668,,13412.8124,8753.7616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,20071220,18180.1695,55614.8972,22700.7236,,4415.1751,3352.702,,14785.6856,3951.56,1740.2224,4507.0894,3999.4158,9779.1148,7036.8642,18183.476,,13502.1872,8727.4609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,20071221,18175.9237,57352.8432,22773.7925,,4423.568,3339.2377,,14791.4812,3935.3125,1739.5121,4551.687,3998.8889,9830.8171,7036.3276,18626.7783,,13497.0701,8792.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,20071224,18604.8181,59130.4616,23589.3415,,4426.0097,3355.5819,,14818.0965,3988.3195,1736.476,4557.7213,4013.1,9939.3099,7228.0255,19144.3327,,13532.331,8976.8981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,20071225,18286.3831,58315.8629,23296.8691,,4445.372,3362.5315,,14787.023,3985.261,1733.6014,4560.5169,3976.0369,10006.7959,7345.7021,19079.7485,,13503.2725,8994.4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,20071226,18305.4404,59071.4218,23454.3085,,4548.0936,3418.789,,14811.4899,4024.9988,1749.3126,4655.7054,4025.0253,10259.8269,7299.2293,19297.9445,,13589.8451,9241.7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,20071227,18325.0509,58530.515,23331.4388,,4538.5404,3412.2649,,14757.1605,3990.7074,1722.1473,4633.0071,3953.0095,10249.8094,7299.6618,19425.5388,,13637.5345,9296.5156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,20071228,18203.9794,57205.8476,23229.3741,,4614.6317,3454.141,,14781.4783,3983.7722,1723.0813,4673.1475,3923.9855,10514.0352,7307.8595,19032.2316,,13635.2739,9295.6523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,20080102,18143.3686,57185.179,23182.9133,,4572.9751,3447.3066,,14821.3425,4020.3495,1716.0806,4661.0732,3927.5032,10542.3687,7294.0363,18997.2186,,13598.1481,9296.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,20080103,18190.8494,58092.2459,23286.8519,,4657.1365,3472.1548,,14970.3983,4101.9375,1722.0829,4740.8851,3899.392,10528.962,7361.3379,19675.8856,,13716.6843,9422.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,20080104,18460.2658,59953.8978,24152.3519,,4650.1996,3469.6231,,14994.0455,4201.383,1740.484,4747.986,3965.3438,10448.9299,7378.2578,20172.4705,,13802.8688,9432.1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,20080107,18322.8681,59233.0717,23533.0174,,4626.487,3469.065,,15059.454,4139.2697,1760.976,4749.4731,3988.5478,10506.112,7367.9895,20415.693,,13800.817,9447.5548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,20080108,18373.9452,59831.3886,24059.0697,,4556.8924,3451.8462,,14996.8962,4156.8949,1758.6197,4699.0769,3983.9547,10422.3654,7454.9001,20802.2197,,13814.844,9469.1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,20080109,18401.4257,61884.2141,24168.9012,,4596.0245,3477.7097,,15035.8081,4156.7667,1768.1044,4724.8868,3977.4018,10543.7171,7497.5621,21087.6101,,13887.4767,9575.2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,20080110,18358.7202,60864.293,23995.1646,,4554.7459,3456.6815,,14909.5096,4127.8308,1766.2,4679.9918,4019.9085,10496.9739,7408.0430000000015,20290.1284,,13826.7915,9624.8355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,20080111,18408.2515,62478.3751,24237.4802,,4618.9066,3491.0755,,14780.5198,4137.2855,1763.6339,4741.6538,3971.1299,10799.472,7311.8292,20415.3023,,13880.4679,9833.9426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,20080114,18338.1599,62348.9336,24476.9837,,4662.8359,3579.9862,,14960.5148,4152.7053,1774.5662,4820.3052,3954.2618,10946.4331,7377.6582,20065.284,,14118.7314,10118.2212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,20080115,18295.5536,61119.4737,24374.6957,,4627.8654,3518.8669,,14972.701,4116.6506,1751.4339,4766.985,3939.3045,10927.3237,7387.288,19374.6569,,14166.4393,10240.5991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,20080116,18286.8604,59479.4282,23687.1687,,4617.1161,3453.8437,,14911.5181,3994.5064,1744.4045,4730.2271,3802.5588,10907.2957,7405.3661,18984.6403,,13968.3429,10060.3553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,20080117,18314.7756,60509.7803,23754.891,,4618.9305,3454.4248,,14971.33,3999.692,1748.2073,4748.5478,3793.1973,11131.1678,7588.6866,19355.1439,,13911.3738,10230.3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,20080118,18331.7651,60135.9947,23449.628,,4499.0836,3331.8061,,14900.2416,3940.542,1732.7273,4641.2941,3813.6889,10743.8195,7551.5249,19265.0113,,13882.121,9921.2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,20080121,18319.0965,60757.6646,23417.2778,,4586.3891,3363.9697,,14868.5768,3924.349,1703.5569,4704.7619,3775.2612,10814.7839,7425.4307,19197.1017,,13941.2264,9959.9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,20080122,18258.7152,58707.8914,22726.8215,,4426.3175,3235.3709,,14681.2256,3754.6008,1691.8389,4546.9867,3704.1261,10369.1799,7400.0932,18709.9878,,13791.4214,9574.5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,20080123,18472.6442,59101.1284,23119.285,,4465.4174,3286.9331,,14843.3184,3799.0973,1701.0926,4603.235,3733.1515,10461.7472,7449.5751,18511.6675,,13889.1566,9484.5458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,20080124,18636.7954,60080.4768,23284.7295,,4421.2401,3240.4928,,14756.5071,3840.2211,1699.9778,4554.6194,3748.056,10363.6253,7478.3319,18810.3182,,13909.7019,9361.9993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,20080125,18758.011,60374.8913,23671.16,,4477.0666,3297.2637,,14770.0686,3911.3814,1707.4566,4617.5333,3760.8297,10692.7479,7462.5466,18796.4235,,13913.2458,9585.5409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,20080128,18742.1346,59193.6417,23364.1727,,4468.8221,3293.9713,,14764.9451,3861.9268,1711.5970000000002,4595.9603,3821.8287,10580.9878,7450.2159999999985,18517.1347,,13864.3079,9561.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,20080129,19189.8768,60571.5036,23634.72,,4509.0023,3325.3464,,14784.6017,3901.9244,1718.2577,4615.6813,3828.9061,10810.912,7478.7485,19224.0775,,13883.593,9715.8396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,20080130,19372.3925,60590.8,23554.9076,,4504.5807,3267.007,,14741.5695,3924.5482,1718.8098,4624.303,3812.8455,10830.1618,7458.3292,19569.4015,,13865.0022,9728.5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,20080131,19516.4561,61189.5633,23599.2818,,4506.2355,3282.4598,,14750.3917,3907.5679,1713.5967,4647.9175,3840.6824,10903.14,7440.8776,19886.9604,,13864.263,9756.6288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,20080201,19529.3571,61320.6385,23877.7143,,4567.2959999999985,3302.4214,,14746.9993,3926.4242,1728.7139,4710.8118,3878.8233,10948.6503,7456.5602,20471.5146,,13883.2014,9797.0862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,20080204,19528.1305,62155.2685,24090.9634,,4626.4514,3339.3841,,14827.9831,3885.6313,1743.4161,4769.8111,3869.8888,11009.6189,7483.1875,21222.2485,,13971.0152,9916.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,20080205,19421.7131,62545.8438,24114.6859,,4678.3921,3381.1068,,14884.6498,3896.1303,1748.3288,4804.9221,3870.3447,11393.4734,7499.8374,20919.8428,,13988.8618,10225.9839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,20080213,19079.0131,63600.9048,24013.5731,,4651.6057,3359.1649,,14803.3606,3956.7372,1752.3569,4800.0698,4010.0979,11521.0562,7646.4608,20073.1909,,14058.3773,10267.2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,20080214,19696.1137,64235.4676,23825.563,,4696.3611,3479.19,,14962.8961,4001.0885,1770.6485,4863.5926,4050.3346,11742.6031,7622.9173,20015.8895,,13966.5114,10438.6181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,20080215,19525.3557,64083.8986,23791.3035,,4725.4076,3483.1977,,14995.1663,4055.6685,1757.7427,4904.0935,4182.831,11947.0888,7717.5413,19645.7678,,13922.9609,10713.3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,20080218,19598.303,65351.3537,24208.972,,4823.3493,3591.228,,15095.9064,4072.9314,1795.8246,4997.7778,4318.9966,12285.0329,7759.2385,19935.8529,,13923.7408,10805.8511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,20080219,19466.7657,65998.2849,24176.2493,,4825.3456,3572.3504,,15072.2695,4138.0295,1782.4063,5009.7941,4414.6095,12310.6336,7660.1825,19428.7701,,13947.7404,10816.5363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,20080220,19415.9806,66053.3205,24117.9422,,4777.8123,3525.7093,,15152.5954,4183.0566,1773.5628,4962.8203,4532.1464,12249.4775,7707.164000000002,19658.6619,,13951.5799,10856.6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,20080221,19583.3171,67278.5505,24885.292,,4888.294,3595.4412,,15181.859,4236.6819,1779.8963,5039.5786,4644.4566,12544.6211,7808.1135,20491.0177,,14033.4262,11073.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,20080222,19773.9537,67918.439,24702.1827,,4869.7926,3548.7026,,15330.1625,4167.2067,1764.4834,5051.5686,4585.5235,12544.847,7805.3415,20859.5135,,14114.2216,11052.1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,20080225,19883.0199,69822.8807,24822.7087,,5007.4883,3619.714,,15294.9182,4206.915,1786.0158,5193.6571,4483.6451,12982.6629,7803.7554,21754.303,,14206.6549,11503.4156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,20080226,19668.1333,66626.4047,23946.2481,,4910.7583,3537.9823,,15246.6599,4155.3562,1771.4665,5096.1722,4481.8420000000015,12865.3351,7818.4792,20452.2777,,14116.1585,11350.2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,20080227,19883.8402,67971.6858,23744.6845,,4965.8924,3551.0492,,15306.5475,4214.2671,1766.9438,5152.0188,4496.6759,13256.3225,7950.3982,20701.7658,,14266.4025,11755.8083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,20080228,20221.5673,68726.5141,23772.9473,,4973.1236,3539.592,,15267.8135,4316.2711,1767.7071,5145.0886,4483.8705,13299.4755,8043.5133,21673.6958,,14577.608,11679.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,20080229,20185.7156,68639.3971,24132.8092,,5060.8234,3632.1132,,15370.8617,4329.0948,1791.6385,5244.6119,4585.1374,13769.8832,8069.6985,22064.3756,,14530.3354,12150.0911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,20080303,20461.3615,69210.3761,24440.8195,,5223.9475,3743.582,,15826.8827,4370.7403,1857.9363,5415.9786,4741.3984,14211.4752,8101.4408,22733.0712,,14826.313999999997,12509.7553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,20080304,20704.235,69305.6456,23728.4156,,5117.6296,3610.2283,,16364.8607,4314.8952,1841.0025,5272.5799,4604.7476,13937.713,8058.6651,22656.1289,,14530.8336,12510.5033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,20080305,20883.5146,67823.8759,23397.4978,,5024.781,3570.6821,,16115.1466,4230.8231,1851.6985,5183.4268,4515.6149,13577.9284,8049.5966,22127.1967,,14498.4253,12103.5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,20080306,21361.0334,69274.5833,23342.5405,,5046.955,3671.4502,,16010.3283,4341.9298,1851.1541,5263.3077,4457.4783,13342.7761,8071.4966,22657.5375,,14620.586,12155.1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,20080307,21342.5426,69172.6807,23224.6687,,4919.7523,3594.2537,,15633.4639,4339.7867,1828.4726,5106.6834,4344.9923,12864.4754,8078.706,22195.4068,,14893.3611,11642.6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,20080310,20755.4119,68268.2696,23319.0063,,4731.7338,3452.2186,,15525.997,4297.9577,1813.5331,4936.8723,4387.4276,12359.1682,8006.5698,21356.4077,,14638.3532,11187.4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,20080311,20462.5949,67646.38799999999,23170.1313,,4903.3782,3542.9815,,15702.2525,4331.2041,1840.4673,5076.4629,4416.6593,12284.5655,8066.6962,21355.7861,,14848.1342,11285.7215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,20080312,19758.0004,66567.636,22621.7097,,4766.6737,3453.7083,,15518.591,4313.2122,1821.3641,4954.6566,4237.785,11820.0164,8042.3507,20852.5993,,14664.9796,10953.2176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,20080313,19883.9125,66607.1206,22052.3536,,4804.3102,3514.1032,,15571.5215,4314.7041,1827.2328,4987.2683,4245.267,12254.0246,8077.076999999998,20946.9642,,14578.5902,11272.5264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,20080314,19918.3698,67425.6739,22677.6678,,4815.6996,3504.3846,,15563.5176,4369.0309,1819.6504,4974.0833,4267.8107,12040.9777,8204.5411,21358.7093,,14538.1233,11221.6726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,20080317,19937.6455,67978.558,22934.908,,4680.1222,3428.9094,,15341.4939,4458.4269,1820.5483,4815.6929,4112.1872,11614.0634,8303.4046,21353.3906,,14579.7279,10764.5004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
